Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2016,Southern,Medical treatment,No,No,No,745,0,0,939,68,1007
2016,Southern,Medical treatment,No,No,Yes,18,0,0,26,6,32
2016,Southern,Medical treatment,No,Yes,No,54,0,0,65,2,67
2016,Southern,Medical treatment,Yes,No,No,51,0,0,54,0,54
2016,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2016,Southern,Minor injury,No,No,No,192,0,0,0,228,228
2016,Southern,Minor injury,No,No,Yes,1,0,0,0,2,2
2016,Southern,Minor injury,No,Yes,No,14,0,0,0,16,16
2016,Southern,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2016,Southern,Minor injury,Yes,No,No,11,0,0,0,11,11
2017,Brisbane,Fatal,No,No,No,21,22,11,1,1,35
2017,Brisbane,Fatal,No,No,Yes,3,3,0,0,0,3
2017,Brisbane,Fatal,No,Yes,No,2,2,0,0,0,2
2017,Brisbane,Fatal,No,Yes,Yes,1,1,0,0,0,1
2017,Brisbane,Fatal,Yes,No,No,8,8,0,2,0,10
2017,Brisbane,Hospitalisation,No,No,No,1020,0,1198,111,99,1408
2017,Brisbane,Hospitalisation,No,No,Yes,26,0,28,4,5,37
2017,Brisbane,Hospitalisation,No,Yes,No,69,0,82,8,12,102
2017,Brisbane,Hospitalisation,Yes,No,No,286,0,295,11,6,312
2017,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2017,Brisbane,Hospitalisation,Yes,Yes,No,11,0,11,0,0,11
2017,Brisbane,Medical treatment,No,No,No,1743,0,0,2025,165,2190
2017,Brisbane,Medical treatment,No,No,Yes,45,0,0,46,4,50
2017,Brisbane,Medical treatment,No,Yes,No,126,0,0,141,9,150
2017,Brisbane,Medical treatment,No,Yes,Yes,3,0,0,3,0,3
2017,Brisbane,Medical treatment,Yes,No,No,156,0,0,160,2,162
2017,Brisbane,Medical treatment,Yes,Yes,No,7,0,0,7,1,8
2017,Brisbane,Minor injury,No,No,No,504,0,0,0,601,601
2017,Brisbane,Minor injury,No,No,Yes,11,0,0,0,12,12
2017,Brisbane,Minor injury,No,Yes,No,39,0,0,0,41,41
2017,Brisbane,Minor injury,Yes,No,No,49,0,0,0,54,54
2017,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2017,Central,Fatal,No,No,No,52,55,43,10,2,110
2017,Central,Fatal,No,Yes,No,7,7,3,1,0,11
2017,Central,Fatal,Yes,No,No,13,14,2,0,0,16
2017,Central,Hospitalisation,No,No,No,883,0,1124,128,68,1320
2017,Central,Hospitalisation,No,No,Yes,10,0,21,1,5,27
2017,Central,Hospitalisation,No,Yes,No,78,0,88,8,4,100
2017,Central,Hospitalisation,No,Yes,Yes,2,0,2,0,1,3
2017,Central,Hospitalisation,Yes,No,No,170,0,177,5,3,185
2017,Central,Hospitalisation,Yes,Yes,No,8,0,8,0,0,8
2017,Central,Medical treatment,No,No,No,699,0,0,861,68,929
2017,Central,Medical treatment,No,No,Yes,11,0,0,14,1,15
2017,Central,Medical treatment,No,Yes,No,43,0,0,55,2,57
2017,Central,Medical treatment,Yes,No,No,51,0,0,53,4,57
2017,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2017,Central,Minor injury,No,No,No,253,0,0,0,308,308
2017,Central,Minor injury,No,No,Yes,2,0,0,0,3,3
2017,Central,Minor injury,No,Yes,No,15,0,0,0,16,16
2017,Central,Minor injury,Yes,No,No,18,0,0,0,20,20
2017,Northern,Fatal,No,No,No,17,21,21,2,0,44
2017,Northern,Fatal,No,No,Yes,1,1,0,0,0,1
2017,Northern,Fatal,No,Yes,No,8,8,3,2,1,14
2017,Northern,Fatal,No,Yes,Yes,1,3,2,0,0,5
2017,Northern,Fatal,Yes,No,No,9,10,0,1,1,12
2017,Northern,Hospitalisation,No,No,No,522,0,662,59,61,782
2017,Northern,Hospitalisation,No,No,Yes,13,0,18,1,2,21
2017,Northern,Hospitalisation,No,Yes,No,44,0,48,1,3,52
2017,Northern,Hospitalisation,Yes,No,No,114,0,121,3,4,128
2017,Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2017,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2017,Northern,Medical treatment,No,No,No,351,0,0,441,34,475
2017,Northern,Medical treatment,No,No,Yes,14,0,0,17,2,19
2017,Northern,Medical treatment,No,Yes,No,26,0,0,33,2,35
2017,Northern,Medical treatment,Yes,No,No,32,0,0,32,0,32
2017,Northern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2017,Northern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2017,Northern,Minor injury,No,No,No,124,0,0,0,145,145
2017,Northern,Minor injury,No,No,Yes,1,0,0,0,1,1
2017,Northern,Minor injury,No,Yes,No,4,0,0,0,7,7
2017,Northern,Minor injury,Yes,No,No,8,0,0,0,8,8
2017,South Eastern,Fatal,No,No,No,22,24,18,5,1,48
2017,South Eastern,Fatal,No,No,Yes,1,1,0,0,0,1
2017,South Eastern,Fatal,No,Yes,No,3,3,2,0,0,5
2017,South Eastern,Fatal,Yes,No,No,8,8,3,1,0,12
2017,South Eastern,Fatal,Yes,No,Yes,1,1,0,0,0,1
2017,South Eastern,Fatal,Yes,Yes,No,1,1,6,4,2,13
2017,South Eastern,Hospitalisation,No,No,No,723,0,897,100,88,1085
2017,South Eastern,Hospitalisation,No,No,Yes,11,0,34,0,3,37
2017,South Eastern,Hospitalisation,No,Yes,No,53,0,69,6,9,84
2017,South Eastern,Hospitalisation,Yes,No,No,185,0,192,3,9,204
2017,South Eastern,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2017,South Eastern,Hospitalisation,Yes,Yes,No,5,0,5,0,0,5
2017,South Eastern,Medical treatment,No,No,No,922,0,0,1095,96,1191
2017,South Eastern,Medical treatment,No,No,Yes,20,0,0,27,4,31
2017,South Eastern,Medical treatment,No,Yes,No,63,0,0,70,4,74
2017,South Eastern,Medical treatment,Yes,No,No,79,0,0,82,1,83
2017,South Eastern,Minor injury,No,No,No,369,0,0,0,450,450
2017,South Eastern,Minor injury,No,No,Yes,9,0,0,0,12,12
2017,South Eastern,Minor injury,No,Yes,No,20,0,0,0,20,20
2017,South Eastern,Minor injury,Yes,No,No,15,0,0,0,16,16
2017,Southern,Fatal,No,No,No,33,38,18,7,4,67
2017,Southern,Fatal,No,Yes,No,7,7,4,0,1,12
2017,Southern,Fatal,Yes,No,No,8,8,1,0,1,10
2017,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2017,Southern,Hospitalisation,No,No,No,752,0,939,58,93,1090
2017,Southern,Hospitalisation,No,No,Yes,8,0,8,1,1,10
2017,Southern,Hospitalisation,No,Yes,No,91,0,103,4,4,111
2017,Southern,Hospitalisation,Yes,No,No,145,0,153,2,4,159
2017,Southern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2017,Southern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2017,Southern,Medical treatment,No,No,No,695,0,0,858,77,935
2017,Southern,Medical treatment,No,No,Yes,8,0,0,9,2,11
2017,Southern,Medical treatment,No,Yes,No,50,0,0,60,2,62
2017,Southern,Medical treatment,Yes,No,No,50,0,0,51,2,53
2017,Southern,Minor injury,No,No,No,198,0,0,0,240,240
2017,Southern,Minor injury,No,No,Yes,5,0,0,0,6,6
2017,Southern,Minor injury,No,Yes,No,31,0,0,0,35,35
2017,Southern,Minor injury,Yes,No,No,18,0,0,0,19,19
2017,Southern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2017,Unknown,Hospitalisation,No,No,No,1,0,1,0,0,1
