Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2002,Northern,Medical treatment,Yes,No,Yes,No,No,Yes,Yes,1,0,0,1,2,3
2002,Northern,Medical treatment,Yes,No,Yes,No,Yes,No,No,37,0,0,42,5,47
2002,Northern,Medical treatment,Yes,No,Yes,No,Yes,Yes,No,2,0,0,8,0,8
2002,Northern,Medical treatment,Yes,No,Yes,Yes,No,No,No,2,0,0,2,0,2
2002,Northern,Medical treatment,Yes,No,Yes,Yes,No,Yes,No,1,0,0,1,0,1
2002,Northern,Medical treatment,Yes,No,Yes,Yes,No,Yes,Yes,1,0,0,1,0,1
2002,Northern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,4,0,0,4,0,4
2002,Northern,Medical treatment,Yes,Yes,No,No,No,No,No,40,0,0,49,4,53
2002,Northern,Medical treatment,Yes,Yes,No,No,No,No,Yes,1,0,0,1,0,1
2002,Northern,Medical treatment,Yes,Yes,No,No,No,Yes,No,3,0,0,3,1,4
2002,Northern,Medical treatment,Yes,Yes,No,No,Yes,No,No,1,0,0,1,0,1
2002,Northern,Medical treatment,Yes,Yes,No,Yes,No,No,No,18,0,0,21,4,25
2002,Northern,Medical treatment,Yes,Yes,Yes,No,No,No,No,20,0,0,23,2,25
2002,Northern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,3,0,0,6,0,6
2002,Northern,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,2,0,0,3,0,3
2002,Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,36,0,0,48,5,53
2002,Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,1,0,1
2002,Northern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,10,0,0,14,1,15
2002,Northern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,7,0,0,8,0,8
2002,Northern,Minor injury,No,No,No,No,No,No,No,7,0,0,0,7,7
2002,Northern,Minor injury,No,Yes,No,No,No,No,No,34,0,0,0,41,41
2002,Northern,Minor injury,No,Yes,No,No,Yes,No,No,1,0,0,0,1,1
2002,Northern,Minor injury,No,Yes,No,Yes,No,No,No,6,0,0,0,9,9
2002,Northern,Minor injury,No,Yes,Yes,No,No,No,No,11,0,0,0,12,12
2002,Northern,Minor injury,No,Yes,Yes,No,No,No,Yes,2,0,0,0,3,3
2002,Northern,Minor injury,No,Yes,Yes,No,No,Yes,Yes,1,0,0,0,2,2
2002,Northern,Minor injury,No,Yes,Yes,No,Yes,No,No,13,0,0,0,18,18
2002,Northern,Minor injury,No,Yes,Yes,Yes,No,No,No,2,0,0,0,3,3
2002,Northern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,2,0,0,0,4,4
2002,Northern,Minor injury,Yes,No,No,No,No,No,No,83,0,0,0,101,101
2002,Northern,Minor injury,Yes,No,No,No,No,No,Yes,8,0,0,0,8,8
2002,Northern,Minor injury,Yes,No,No,No,No,Yes,No,6,0,0,0,6,6
2002,Northern,Minor injury,Yes,No,No,No,Yes,No,No,5,0,0,0,6,6
2002,Northern,Minor injury,Yes,No,No,Yes,No,No,No,17,0,0,0,18,18
2002,Northern,Minor injury,Yes,No,Yes,No,No,No,No,22,0,0,0,23,23
2002,Northern,Minor injury,Yes,No,Yes,No,No,No,Yes,5,0,0,0,6,6
2002,Northern,Minor injury,Yes,No,Yes,No,No,Yes,No,2,0,0,0,4,4
2002,Northern,Minor injury,Yes,No,Yes,No,Yes,No,No,29,0,0,0,34,34
2002,Northern,Minor injury,Yes,No,Yes,No,Yes,No,Yes,2,0,0,0,2,2
2002,Northern,Minor injury,Yes,No,Yes,Yes,No,No,No,1,0,0,0,1,1
2002,Northern,Minor injury,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,1,1
2002,Northern,Minor injury,Yes,No,Yes,Yes,Yes,No,No,1,0,0,0,1,1
2002,Northern,Minor injury,Yes,Yes,No,No,No,No,No,28,0,0,0,33,33
2002,Northern,Minor injury,Yes,Yes,No,No,No,No,Yes,1,0,0,0,1,1
2002,Northern,Minor injury,Yes,Yes,No,No,No,Yes,No,1,0,0,0,1,1
2002,Northern,Minor injury,Yes,Yes,No,No,Yes,No,No,2,0,0,0,3,3
2002,Northern,Minor injury,Yes,Yes,No,Yes,No,No,No,8,0,0,0,12,12
2002,Northern,Minor injury,Yes,Yes,No,Yes,No,Yes,No,1,0,0,0,1,1
2002,Northern,Minor injury,Yes,Yes,Yes,No,No,No,No,12,0,0,0,16,16
2002,Northern,Minor injury,Yes,Yes,Yes,No,No,No,Yes,2,0,0,0,2,2
2002,Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,14,0,0,0,16,16
2002,Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,0,1,1
2002,Northern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,1,0,0,0,1,1
2002,Northern,Minor injury,Yes,Yes,Yes,Yes,No,Yes,No,1,0,0,0,3,3
2002,Northern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
2002,Northern,Property damage only,No,No,No,No,No,No,No,26,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,No,No,No,No,No,95,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,No,No,No,No,Yes,2,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,No,No,No,Yes,No,7,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,No,No,No,Yes,Yes,1,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,No,No,Yes,No,No,3,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,No,Yes,No,No,No,20,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,Yes,No,No,No,No,29,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,Yes,No,No,No,Yes,1,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,Yes,No,No,Yes,No,2,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,Yes,No,Yes,No,No,51,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,Yes,Yes,No,No,No,7,0,0,0,0,0
2002,Northern,Property damage only,No,Yes,Yes,Yes,Yes,No,No,6,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,No,No,No,No,204,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,No,No,No,Yes,11,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,No,No,Yes,No,14,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,No,Yes,No,No,9,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,Yes,No,No,No,56,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,Yes,No,No,Yes,3,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,Yes,No,Yes,No,6,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,No,Yes,Yes,No,No,2,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,No,No,No,No,62,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,No,No,No,Yes,14,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,No,No,Yes,No,3,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,No,Yes,No,No,131,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,No,Yes,No,Yes,3,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,Yes,No,No,No,6,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,Yes,No,Yes,No,1,0,0,0,0,0
2002,Northern,Property damage only,Yes,No,Yes,Yes,Yes,No,No,12,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,No,No,No,No,No,69,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,No,No,No,No,Yes,9,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,No,No,No,Yes,No,6,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,No,No,Yes,No,No,4,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,No,Yes,No,No,No,53,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,No,Yes,No,No,Yes,2,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,No,Yes,No,Yes,No,2,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,No,No,No,No,45,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,No,No,No,Yes,3,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,No,No,Yes,No,3,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,No,83,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,3,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,Yes,No,No,No,6,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,Yes,No,Yes,No,2,0,0,0,0,0
2002,Northern,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,13,0,0,0,0,0
2002,South Eastern,Fatal,No,Yes,No,No,No,No,No,2,2,1,0,1,4
2002,South Eastern,Fatal,No,Yes,No,No,No,No,Yes,2,2,1,2,0,5
2002,South Eastern,Fatal,No,Yes,Yes,No,Yes,No,No,2,2,0,0,0,2
2002,South Eastern,Fatal,Yes,No,No,No,No,No,No,15,15,1,0,0,16
2002,South Eastern,Fatal,Yes,No,No,No,No,No,Yes,2,2,2,0,0,4
2002,South Eastern,Fatal,Yes,No,No,Yes,No,No,No,2,2,0,0,0,2
2002,South Eastern,Fatal,Yes,No,Yes,No,No,No,No,6,6,0,0,0,6
2002,South Eastern,Fatal,Yes,No,Yes,No,No,No,Yes,2,2,1,0,0,3
2002,South Eastern,Fatal,Yes,No,Yes,No,Yes,No,No,7,8,3,5,0,16
2002,South Eastern,Fatal,Yes,Yes,No,No,No,No,No,3,5,5,0,0,10
2002,South Eastern,Fatal,Yes,Yes,Yes,No,No,No,No,2,2,0,1,0,3
2002,South Eastern,Fatal,Yes,Yes,Yes,No,No,No,Yes,1,1,0,0,0,1
2002,South Eastern,Fatal,Yes,Yes,Yes,No,Yes,No,Yes,1,3,4,0,0,7
2002,South Eastern,Hospitalisation,No,No,No,No,No,No,No,15,0,15,0,3,18
2002,South Eastern,Hospitalisation,No,Yes,No,No,No,No,No,77,0,89,5,0,94
2002,South Eastern,Hospitalisation,No,Yes,No,No,No,No,Yes,3,0,3,2,1,6
2002,South Eastern,Hospitalisation,No,Yes,No,No,No,Yes,No,2,0,2,0,0,2
2002,South Eastern,Hospitalisation,No,Yes,No,No,Yes,No,No,1,0,1,0,0,1
2002,South Eastern,Hospitalisation,No,Yes,No,Yes,No,No,No,17,0,21,2,0,23
2002,South Eastern,Hospitalisation,No,Yes,No,Yes,Yes,No,No,1,0,1,1,0,2
2002,South Eastern,Hospitalisation,No,Yes,Yes,No,No,No,No,22,0,24,4,3,31
2002,South Eastern,Hospitalisation,No,Yes,Yes,No,No,No,Yes,3,0,4,0,0,4
2002,South Eastern,Hospitalisation,No,Yes,Yes,No,No,Yes,No,1,0,1,0,0,1
2002,South Eastern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,31,0,42,2,0,44
2002,South Eastern,Hospitalisation,No,Yes,Yes,No,Yes,No,Yes,1,0,1,0,0,1
2002,South Eastern,Hospitalisation,No,Yes,Yes,Yes,No,No,No,2,0,4,0,0,4
2002,South Eastern,Hospitalisation,Yes,No,No,No,No,No,No,177,0,190,11,4,205
2002,South Eastern,Hospitalisation,Yes,No,No,No,No,No,Yes,11,0,13,2,0,15
2002,South Eastern,Hospitalisation,Yes,No,No,No,No,Yes,No,4,0,5,0,0,5
2002,South Eastern,Hospitalisation,Yes,No,No,No,Yes,No,No,5,0,9,1,0,10
2002,South Eastern,Hospitalisation,Yes,No,No,Yes,No,No,No,43,0,52,5,3,60
2002,South Eastern,Hospitalisation,Yes,No,No,Yes,No,No,Yes,3,0,3,0,0,3
2002,South Eastern,Hospitalisation,Yes,No,Yes,No,No,No,No,65,0,79,5,5,89
2002,South Eastern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,12,0,14,1,0,15
2002,South Eastern,Hospitalisation,Yes,No,Yes,No,No,Yes,No,3,0,4,0,0,4
2002,South Eastern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,79,0,99,13,3,115
2002,South Eastern,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,4,0,10,3,0,13
2002,South Eastern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,4,0,4,0,0,4
2002,South Eastern,Hospitalisation,Yes,No,Yes,Yes,No,No,Yes,1,0,3,0,0,3
2002,South Eastern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,7,0,7,0,1,8
2002,South Eastern,Hospitalisation,Yes,Yes,No,No,No,No,No,49,0,68,9,3,80
2002,South Eastern,Hospitalisation,Yes,Yes,No,No,No,No,Yes,6,0,6,0,1,7
2002,South Eastern,Hospitalisation,Yes,Yes,No,No,No,Yes,No,1,0,1,1,0,2
2002,South Eastern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,3,0,4,0,0,4
2002,South Eastern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,35,0,44,3,4,51
2002,South Eastern,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,3,0,3,0,0,3
2002,South Eastern,Hospitalisation,Yes,Yes,No,Yes,No,Yes,No,2,0,3,0,0,3
2002,South Eastern,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,1,0,1,0,0,1
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,32,0,45,5,2,52
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,6,0,7,2,1,10
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,2,0,2,1,1,4
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,50,0,72,19,7,98
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,2,0,2,1,0,3
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,No,Yes,Yes,No,1,0,2,0,0,2
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,8,0,8,2,2,12
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,Yes,1,0,1,0,0,1
2002,South Eastern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,6,0,7,0,0,7
2002,South Eastern,Medical treatment,No,No,No,No,No,No,No,18,0,0,18,0,18
2002,South Eastern,Medical treatment,No,Yes,No,No,No,No,No,116,0,0,133,8,141
2002,South Eastern,Medical treatment,No,Yes,No,No,No,No,Yes,3,0,0,3,0,3
2002,South Eastern,Medical treatment,No,Yes,No,Yes,No,No,No,23,0,0,25,2,27
2002,South Eastern,Medical treatment,No,Yes,Yes,No,No,No,No,37,0,0,47,4,51
2002,South Eastern,Medical treatment,No,Yes,Yes,No,No,No,Yes,3,0,0,3,0,3
2002,South Eastern,Medical treatment,No,Yes,Yes,No,No,Yes,No,2,0,0,3,0,3
2002,South Eastern,Medical treatment,No,Yes,Yes,No,Yes,No,No,46,0,0,61,0,61
2002,South Eastern,Medical treatment,No,Yes,Yes,Yes,No,No,No,2,0,0,2,0,2
2002,South Eastern,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,2,0,0,2,0,2
2002,South Eastern,Medical treatment,Yes,No,No,No,No,No,No,170,0,0,187,7,194
2002,South Eastern,Medical treatment,Yes,No,No,No,No,No,Yes,11,0,0,11,0,11
2002,South Eastern,Medical treatment,Yes,No,No,No,No,Yes,No,2,0,0,3,0,3
2002,South Eastern,Medical treatment,Yes,No,No,No,Yes,No,No,5,0,0,6,0,6
2002,South Eastern,Medical treatment,Yes,No,No,Yes,No,No,No,42,0,0,56,3,59
2002,South Eastern,Medical treatment,Yes,No,Yes,No,No,No,No,74,0,0,91,2,93
2002,South Eastern,Medical treatment,Yes,No,Yes,No,No,No,Yes,13,0,0,16,0,16
2002,South Eastern,Medical treatment,Yes,No,Yes,No,No,Yes,No,5,0,0,7,2,9
2002,South Eastern,Medical treatment,Yes,No,Yes,No,Yes,No,No,91,0,0,104,21,125
2002,South Eastern,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,3,0,0,4,0,4
2002,South Eastern,Medical treatment,Yes,No,Yes,Yes,No,No,No,8,0,0,8,0,8
2002,South Eastern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,6,0,0,6,0,6
2002,South Eastern,Medical treatment,Yes,Yes,No,No,No,No,No,146,0,0,202,7,209
2002,South Eastern,Medical treatment,Yes,Yes,No,No,No,No,Yes,9,0,0,13,3,16
2002,South Eastern,Medical treatment,Yes,Yes,No,No,No,Yes,No,7,0,0,7,0,7
2002,South Eastern,Medical treatment,Yes,Yes,No,No,Yes,No,No,6,0,0,8,1,9
2002,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,No,No,60,0,0,78,4,82
2002,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,1,0,0,1,0,1
2002,South Eastern,Medical treatment,Yes,Yes,No,Yes,No,Yes,No,4,0,0,4,1,5
2002,South Eastern,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,1,0,0,2,0,2
2002,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,No,No,71,0,0,90,12,102
2002,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,10,0,0,11,0,11
2002,South Eastern,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,5,0,0,8,0,8
2002,South Eastern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,103,0,0,133,10,143
2002,South Eastern,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,2,0,0,2,0,2
2002,South Eastern,Medical treatment,Yes,Yes,Yes,No,Yes,Yes,No,2,0,0,2,0,2
2002,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,12,0,0,16,0,16
2002,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,1,2,3
2002,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,No,Yes,No,1,0,0,1,0,1
2002,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,11,0,0,17,3,20
2002,South Eastern,Medical treatment,Yes,Yes,Yes,Yes,Yes,Yes,No,1,0,0,1,0,1
2002,South Eastern,Minor injury,No,No,No,No,No,No,No,8,0,0,0,8,8
2002,South Eastern,Minor injury,No,Yes,No,No,No,No,No,54,0,0,0,57,57
2002,South Eastern,Minor injury,No,Yes,No,No,No,No,Yes,2,0,0,0,2,2
2002,South Eastern,Minor injury,No,Yes,No,No,Yes,No,No,3,0,0,0,3,3
2002,South Eastern,Minor injury,No,Yes,No,Yes,No,No,No,8,0,0,0,9,9
2002,South Eastern,Minor injury,No,Yes,Yes,No,No,No,No,16,0,0,0,23,23
2002,South Eastern,Minor injury,No,Yes,Yes,No,No,No,Yes,2,0,0,0,2,2
2002,South Eastern,Minor injury,No,Yes,Yes,No,Yes,No,No,28,0,0,0,35,35
2002,South Eastern,Minor injury,No,Yes,Yes,No,Yes,No,Yes,1,0,0,0,1,1
2002,South Eastern,Minor injury,No,Yes,Yes,Yes,No,No,Yes,1,0,0,0,1,1
2002,South Eastern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
2002,South Eastern,Minor injury,Yes,No,No,No,No,No,No,93,0,0,0,105,105
2002,South Eastern,Minor injury,Yes,No,No,No,No,No,Yes,6,0,0,0,7,7
2002,South Eastern,Minor injury,Yes,No,No,No,No,Yes,No,1,0,0,0,1,1
2002,South Eastern,Minor injury,Yes,No,No,No,Yes,No,No,2,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,No,No,Yes,No,No,No,29,0,0,0,37,37
2002,South Eastern,Minor injury,Yes,No,No,Yes,No,No,Yes,1,0,0,0,1,1
2002,South Eastern,Minor injury,Yes,No,No,Yes,Yes,No,No,1,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,No,Yes,No,No,No,No,37,0,0,0,39,39
2002,South Eastern,Minor injury,Yes,No,Yes,No,No,No,Yes,4,0,0,0,5,5
2002,South Eastern,Minor injury,Yes,No,Yes,No,No,Yes,No,2,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,No,Yes,No,Yes,No,No,57,0,0,0,74,74
2002,South Eastern,Minor injury,Yes,No,Yes,Yes,No,No,No,7,0,0,0,7,7
2002,South Eastern,Minor injury,Yes,No,Yes,Yes,Yes,No,No,7,0,0,0,8,8
2002,South Eastern,Minor injury,Yes,Yes,No,No,No,No,No,77,0,0,0,102,102
2002,South Eastern,Minor injury,Yes,Yes,No,No,No,No,Yes,4,0,0,0,6,6
2002,South Eastern,Minor injury,Yes,Yes,No,No,No,Yes,No,2,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,Yes,No,No,Yes,No,No,3,0,0,0,3,3
2002,South Eastern,Minor injury,Yes,Yes,No,Yes,No,No,No,18,0,0,0,22,22
2002,South Eastern,Minor injury,Yes,Yes,No,Yes,No,No,Yes,2,0,0,0,3,3
2002,South Eastern,Minor injury,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,Yes,Yes,No,No,No,No,38,0,0,0,44,44
2002,South Eastern,Minor injury,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
2002,South Eastern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,56,0,0,0,80,80
2002,South Eastern,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,2,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,1,1
2002,South Eastern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,6,0,0,0,6,6
2002,South Eastern,Minor injury,Yes,Yes,Yes,Yes,No,Yes,No,1,0,0,0,2,2
2002,South Eastern,Minor injury,Yes,Yes,Yes,Yes,No,Yes,Yes,1,0,0,0,1,1
2002,South Eastern,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,3,0,0,0,3,3
2002,South Eastern,Property damage only,No,No,No,No,No,No,No,44,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,No,No,No,No,88,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,No,No,No,Yes,4,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,No,No,Yes,No,3,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,No,Yes,No,No,3,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,No,Yes,No,Yes,1,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,No,Yes,Yes,No,1,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,Yes,No,No,No,13,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,No,Yes,No,No,Yes,1,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,Yes,No,No,No,No,28,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,Yes,No,No,No,Yes,8,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,Yes,No,No,Yes,No,1,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,Yes,No,Yes,No,No,42,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,Yes,Yes,No,No,No,5,0,0,0,0,0
2002,South Eastern,Property damage only,No,Yes,Yes,Yes,Yes,No,No,3,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,No,No,No,No,214,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,No,No,No,Yes,23,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,No,No,Yes,No,3,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,No,Yes,No,No,12,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,Yes,No,No,No,41,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,Yes,No,No,Yes,2,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,No,Yes,No,Yes,No,2,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,No,No,No,No,102,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,No,No,No,Yes,36,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,No,No,Yes,No,10,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,No,Yes,No,No,150,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,No,Yes,No,Yes,5,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,No,Yes,Yes,No,3,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,Yes,No,No,No,10,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,Yes,No,Yes,No,2,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,No,Yes,Yes,Yes,No,No,11,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,No,No,No,No,123,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,No,No,No,Yes,7,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,No,No,Yes,No,3,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,No,Yes,No,No,7,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,Yes,No,No,No,31,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,Yes,No,Yes,No,2,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,Yes,No,Yes,Yes,1,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,No,No,No,No,61,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,No,No,No,Yes,4,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,No,No,Yes,No,6,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,No,Yes,No,No,77,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,No,Yes,No,Yes,3,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,Yes,No,No,No,11,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,Yes,Yes,No,No,10,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,0,0,0,0
2002,South Eastern,Property damage only,Yes,Yes,Yes,Yes,Yes,Yes,No,1,0,0,0,0,0
2002,Southern,Fatal,No,Yes,No,No,No,No,No,4,4,1,0,1,6
2002,Southern,Fatal,No,Yes,No,Yes,No,No,No,1,1,0,0,0,1
2002,Southern,Fatal,No,Yes,Yes,No,No,No,No,2,5,1,0,0,6
